 {'change': -963906, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938324879, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 167.0782}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -136268, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000091', 'isDerivative': True, 'name': 'Maestri Luca', 'share': 0, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'M', 'transactionDate': '2023-10-01', 'transactionPrice': 0}
 {'change': -10500, 'currency': 'USD', 'filingDate': '2023-08-30', 'id': '0001790565-23-000010', 'isDerivative': True, 'name': 'Baglino Andrew D', 'share': 530775, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'M', 'transactionDate': '2023-08-28', 'transactionPrice': 0}
 {'change': -50000, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000034', 'isDerivative': False, 'name': 'Jassy Andrew R', 'share': 2014055, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-16', 'transactionPrice': 168.65}
 {'change': -10988, 'currency': 'USD', 'filingDate': '2024-01-03', 'id': '0001209191-24-000278', 'isDerivative': False, 'name': 'RAGHAVAN PRABHAKAR', 'share': 52840, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'S', 'transactionDate': '2024-01-02', 'transactionPrice': 139.3458}
 {'change': 159, 'currency': 'USD', 'filingDate': '2023-12-07', 'id': '0001062993-23-022096', 'isDerivative': False, 'name': 'List Teri', 'share': 159, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'A', 'transactionDate': '2023-12-06', 'transactionPrice': 0}
 {'change': 3203, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002918', 'isDerivative': False, 'name': 'GOETZ JAMES J', 'share': 213606, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
